@relation weka_12-weka.filters.unsupervised.attribute.Standardize

@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 {C1,C2,C3,C4}

@data
-0.72587,-1.8105,0.29232,-4.4529,-1.5768,0.69624,0.847627,-10.475283,C3
0.27961,-1.1587,2.8743,0.44405,6.4794,-1.8482,-0.781403,1.225886,C3
0.63967,-1.5927,0.68781,-1.4861,6.9128,2.1822,-1.31462,0.114811,C3
-0.35149,-1.5305,4.6983,1.7282,-15.502,2.0459,-1.334309,-9.815743,C3
1.1621,-3.0662,1.6654,-0.44282,-8.413,6.7355,-1.304833,0.557372,C3
-0.75802,-0.73363,3.9,-1.4831,4.8403,5.0306,-0.123263,20.627066,C3
0.87919,-1.7343,4.3999,0.88585,8.5171,3.1743,-0.496835,1.442833,C3
-0.75196,-0.90912,5.2704,-3.578,-2.5549,6.206,-1.192078,-0.879627,C3
-0.19489,-0.99191,4.3408,1.0461,5.8465,5.3065,0.292122,5.743905,C3
-1.8077,-2.3466,3.3221,-1.4213,8.5011,6.623,-2.177299,-0.070178,C3
-0.23805,-2.1655,4.8632,-0.66147,2.6292,7.3485,0.07728,3.019592,C3
0.62095,-3.3067,4.9718,1.3279,8.9662,3.6017,-1.267619,-3.873854,C3
1.1276,-1.8745,3.2687,-0.2119,-0.4137,6.5667,-2.38232,2.243951,C3
-1.3103,-1.6802,4.933,-1.226,0.68896,-2.8289,-1.131711,-3.594935,C3
0.79909,-1.0126,3.343,1.4741,1.3024,-1.1919,-2.00073,5.759984,C3
0.90451,-1.1111,2.2896,-3.9189,3.8496,1.7628,-0.053899,-8.23903,C3
0.78361,-1.2091,4.9262,-0.29806,10.703,2.4078,-1.309815,0.028411,C3
0.83817,-1.2084,2.8493,0.59956,2.6623,0.83403,-1.025514,8.081593,C3
1.1554,-1.537,4.482,-2.2165,12.978,3.7809,1.125905,-2.214668,C3
0.1376,-1.7825,2.6666,-1.6911,10.381,6.1543,-0.568552,6.679542,C3
0.34697,-3.3915,6.1145,1.2228,11.651,-4.0225,0.540595,4.532564,C3
-0.76442,-1.1745,4.1915,-2.8829,13.881,4.363,-0.296624,8.349536,C3
-0.90198,-0.84706,2.3537,0.32711,5.8343,4.6128,-3.153053,-9.877096,C3
-1.4445,-0.98745,4.1584,0.17832,-12.017,-2.471,-0.952393,-1.108415,C3
0.90456,-1.2905,6.9084,0.50776,1.6874,0.49716,-0.087562,-5.464608,C3
-3.0697,-2.9672,5.2258,-2.6857,0.04065,5.195,-0.936606,-0.687154,C3
1.3769,-1.8364,6.602,-2.4432,-5.6375,-3.043,-0.613117,-3.186923,C3
-1.2025,-2.1778,3.7942,-2.2414,14.157,6.3032,-2.984986,-1.792467,C3
0.7862,-0.73079,3.6397,-1.8004,-14.662,-3.1158,0.197584,-4.718025,C3
0.855,-2.6068,5.8165,0.4249,6.1509,-1.1212,-1.850895,-2.191756,C3
-1.0681,-2.9902,6.194,0.18935,5.7274,1.5616,-1.532007,-14.690472,C3
-0.1464,-1.6778,-1.2395,-2.1042,15.956,3.458,0.110878,1.158957,C3
0.48707,-1.3024,5.5029,-3.2204,14.097,5.6589,0.147974,0.502274,C3
1.1657,-4.3382,2.1836,-1.228,-2.9759,1.5241,-0.617651,-2.258516,C3
-0.24973,-3.3126,6.1566,-1.7772,2.6544,3.2707,-2.016894,8.849598,C3
-0.23064,-3.3256,1.2079,-0.29347,3.8225,1.5228,-2.165077,-4.485274,C3
-0.4343,-3.5446,5.227,0.035384,5.9657,-2.738,-0.593605,5.321068,C3
0.13411,-0.59873,1.4599,-0.56022,-0.21509,-1.4837,0.073362,8.500298,C3
0.78954,-2.421,2.9337,-1.1707,6.7324,2.5739,-1.74055,-6.710463,C3
0.82101,-2.2608,5.0747,-1.935,6.1806,-4.2995,-1.306005,-4.038327,C3
-0.17138,-1.3407,6.1019,-1.5418,-1.6026,4.8343,-3.247099,4.717213,C3
0.74178,-0.78868,3.3671,0.4225,-20.479,-0.7944,-0.042686,1.342155,C3
0.39296,-2.3815,2.4334,-2.6307,10.868,3.8043,-3.76159,0.014522,C3
0.69753,-0.73161,4.2824,-1.9932,2.0342,-1.9585,-1.925013,1.406488,C3
-1.3931,-1.6746,6.4661,0.012931,2.946,-0.86398,-2.300462,-10.065018,C3
-0.41566,-1.006,2.8686,0.17486,-2.0189,5.99,-1.579786,-0.790863,C3
0.024135,-2.4054,3.1098,-0.77847,7.9859,1.9453,-1.549153,-7.500666,C3
-1.1691,-3.2582,1.8281,0.2954,5.2422,7.1453,-1.556082,-2.513687,C3
0.38342,-1.3161,-2.0022,-2.3771,6.9635,-1.1099,-1.009405,5.718572,C3
1.1438,-0.7614,3.9856,0.77724,-2.2247,2.8322,-1.097041,-0.144491,C3
-0.20386,-1.8695,3.4542,-0.012664,14.655,2.3646,-1.790578,16.022376,C3
1.0611,-0.82614,6.8472,-1.8508,15.41,1.6432,-0.831722,10.468854,C3
-0.76778,-3.4845,6.5537,0.28179,8.041,1.3182,-0.489086,6.048841,C3
1.2038,-1.5385,6.2253,-4.5053,-6.7571,-8.6445,-0.605144,6.69246,C3
0.51253,-1.7328,3.2328,-5.8477,12.131,1.2299,-1.80192,-3.988548,C3
1.4275,-0.89503,4.1083,-2.5145,14.883,0.33723,-1.244243,-2.807484,C3
1.2423,-2.0854,6.052,0.75984,9.2967,-0.02962,-1.474305,-6.349359,C3
0.048448,-0.74545,4.6535,-0.68414,2.2345,4.4966,-0.221774,5.351341,C3
-1.5215,-0.98469,-1.4997,-0.91093,7.5613,1.3039,-1.516072,-1.71558,C3
-0.85147,-2.0689,6.9644,-3.6552,7.8506,0.80706,-1.607707,-10.277941,C3
-0.012454,-1.1711,5.4581,1.6289,-6.1853,7.2456,-1.435952,2.696514,C3
0.48184,-1.1467,-1.1182,-1.1177,11.7,6.7404,-0.43508,0.648378,C3
1.0176,-1.6023,5.7216,0.6581,4.1733,6.1888,-0.865495,-11.770714,C3
1.1056,-1.7177,4.6272,-0.56128,1.9423,3.3232,-1.478199,4.922807,C3
0.75595,-2.6103,5.6337,-3.1411,9.775,-3.9291,-0.908236,6.339905,C3
-3.2456,-1.5231,1.9164,-2.384,-14.621,-1.2514,-0.085861,0.677893,C3
-1.3743,-0.91843,-0.83379,-0.30722,12.301,0.6407,-1.114523,-2.053432,C3
0.6467,-2.8371,4.45,1.7118,10.201,-0.28324,-2.340329,2.613899,C3
-0.57167,-2.389,3.2875,-0.20893,10.005,3.0732,-0.416195,-1.414171,C3
-1.4287,-3.1775,6.1063,-0.61831,-3.9877,1.7038,-0.124804,-0.682189,C3
-0.87902,-2.5453,5.8173,1.8824,-2.1473,3.1846,-2.86216,-0.473651,C3
-0.10661,-1.4819,5.072,1.2545,15.804,-3.4267,-0.784139,2.124155,C3
1.1754,-3.4714,4.115,0.19398,6.6943,5.5747,-1.161562,-8.823331,C3
-0.21238,-1.2498,4.627,0.29585,-5.466,5.9108,-1.368759,-5.011198,C3
0.70084,-1.1355,6.3846,1.8249,7.5922,0.89711,-0.879992,5.141209,C3
1.0266,-2.6098,6.0265,-2.2192,8.5697,2.9437,-1.094064,3.121036,C3
-0.067901,-2.1421,5.9119,1.6749,2.5713,1.4162,-0.22156,8.358529,C3
0.88736,-0.71205,4.7006,1.0369,6.9313,0.33877,-0.539238,-7.552898,C3
-1.0542,-1.4574,4.6515,-0.74839,8.9803,5.426,-0.494568,3.204872,C3
1.0652,-3.3874,3.7564,-4.5134,11.244,6.3853,-0.756646,4.270304,C3
1.2052,-1.0391,6.9825,1.2598,-2.6297,5.9438,0.038206,0.927259,C3
0.90299,-1.8552,5.346,-2.6441,6.2564,2.4362,-1.85462,1.649164,C3
0.46492,-1.8271,3.1475,-0.66524,9.2314,3.1476,-1.256843,2.500527,C3
1.3349,-1.2026,-0.61537,-2.9635,0.7587,2.1736,-1.461172,-4.256519,C3
-1.311,-3.3577,3.6301,1.4913,9.652,5.6981,-1.963326,-1.635731,C3
-1.3381,-1.1905,3.0813,0.76243,6.963,-1.3067,-1.375487,0.607029,C3
0.35695,-1.1328,5.4872,0.096536,6.2804,3.1374,-0.532914,-0.844692,C3
-1.0078,-1.2494,5.223,0.8735,11.443,-1.9143,-1.494862,8.98443,C3
-0.019,-1.7928,6.2278,1.2382,5.6408,5.2828,-2.176948,12.14824,C3
1.1484,-0.92686,2.6492,-1.0586,8.9425,0.74898,-0.730141,-5.167956,C3
1.0471,-2.1111,-1.119,-1.6741,-2.0722,-0.50248,-0.209518,-4.986145,C3
-0.065453,-0.72049,2.3055,1.4493,7.8555,6.9228,-1.19989,6.965034,C3
-1.0259,-4.7015,3.3948,-5.932,12.207,5.6777,-1.592551,0.46003,C3
-0.36524,-2.9537,5.1698,-1.7453,6.1038,5.0532,-0.92936,2.091146,C3
0.6042,-1.1145,5.652,-5.6064,10.269,-5.3623,-0.72816,-8.720135,C3
1.3835,-2.9143,5.1271,-3.224,13.375,4.0727,0.053098,5.223349,C3
-0.767,-2.3141,4.2391,-1.6935,9.5965,-3.9443,-1.000348,-4.767419,C3
0.13587,-1.1207,6.4752,-1.1612,9.948,4.1857,-2.88775,0.874787,C3
-0.83871,-6.1164,4.1692,-2.5176,12.389,-0.03179,-0.006276,-2.246636,C3
-0.14867,-1.921,5.5093,-4.8663,1.4149,0.72996,-1.60457,6.928972,C3
0.68352,-0.81276,5.2866,-0.56847,4.9128,2.9835,-1.956445,-9.886493,C3
0.7331,-1.9719,5.2981,0.87826,4.1898,6.8397,-2.062177,-7.104288,C3
0.42709,-2.0568,3.7241,0.92769,-14.809,7.8559,-2.689098,6.266136,C3
0.98005,-1.9085,4.3499,-8.9494,-0.13881,2.4844,-0.849781,-7.706346,C3
-0.23557,-1.0255,4.5072,-3.8079,3.4811,1.5131,-0.490619,2.907205,C3
-0.65367,-1.1838,0.97693,1.0646,14.48,3.9538,-0.666282,-0.455036,C3
-0.28695,-1.437,6.2676,-0.80756,10.199,5.0124,-0.714526,12.496927,C3
0.9129,-2.1622,3.788,1.2438,8.956,2.9747,-0.687774,-7.681769,C3
0.28026,-0.82109,1.7803,-2.1392,7.6911,7.3295,0.33367,-5.471253,C3
0.49608,-1.8436,5.5217,-2.0557,13.193,3.2596,-0.947546,1.778156,C3
0.12952,-1.896,5.7326,-1.0114,8.9696,3.0776,-2.441629,3.31488,C3
0.021715,-2.1072,5.9295,1.6172,6.546,5.8253,-3.279494,-6.471096,C3
1.1639,-1.7159,4.8384,0.90771,2.6727,-2.4598,-3.030863,-0.233474,C3
0.70251,-2.7122,4.4753,-1.606,8.0459,2.1243,-0.089827,-0.676951,C3
-1.7132,-1.2018,6.3762,-3.5236,2.0439,1.8153,-1.071268,-3.42412,C3
0.38938,-2.7189,5.042,-5.8289,-14.095,-3.6267,-2.1832,-2.16877,C3
0.65454,-4.8585,-0.70321,-0.10007,-14.612,3.2299,-0.370078,-1.688206,C3
-1.3788,-3.8106,2.9642,1.8229,14.42,1.4837,-1.172701,-3.849786,C3
1.1925,-2.4448,3.4805,0.26697,10.077,3.9264,-1.299284,-3.768484,C3
-1.1064,-4.1066,4.8459,-0.47455,3.4548,7.1071,-1.904497,2.691419,C3
1.3604,-2.9466,3.2037,1.5376,3.5453,7.7926,-1.194392,-3.647368,C3
0.68651,-2.0525,1.5571,-0.29944,-18.113,-5.2795,-0.990815,6.27688,C3
-0.50547,-1.9849,3.7939,0.00511,-0.94844,1.4843,0.895533,-1.345551,C3
-1.1337,-1.4286,3.4046,-1.8421,1.3889,2.2045,-1.575743,1.970303,C3
0.46797,-2.9958,3.1636,-0.46388,-12.394,-2.2477,-0.494431,7.445851,C3
-1.758,-1.6522,2.7102,-3.2671,4.5957,-0.52599,-0.091746,6.696874,C3
1.2042,-2.7684,3.3378,0.68606,-1.0597,6.9603,-1.107096,2.382906,C3
0.82067,-1.4277,4.9356,1.1752,11.481,-0.93365,0.127239,-7.403042,C3
-0.23413,-2.2894,5.2574,0.75609,4.7289,2.475,-1.985471,1.384222,C3
1.0647,-4.0394,4.9222,-0.34231,-0.21327,5.4231,0.302817,-7.300153,C3
0.81275,-0.66231,3.9146,1.142,5.9373,0.029045,-2.318244,-2.544131,C3
-0.10189,-3.1897,4.5116,-1.4826,11.484,7.5041,-0.439599,-0.490969,C3
-0.57821,-0.85244,0.83565,-2.3269,14.575,-4.8316,-1.081106,6.371461,C3
0.17961,-2.576,4.1714,0.20316,6.0036,6.5307,-2.391733,-5.629408,C3
0.49401,-4.5862,6.1063,0.19768,-3.1321,3.6684,-2.143898,-13.641297,C3
0.088029,-2.2212,3.3851,1.1571,10.943,1.4685,-0.996541,1.366231,C3
0.61804,-1.2383,6.9413,0.90061,12.068,-1.3126,-0.812927,7.293319,C3
0.177,-1.4577,1.6794,0.86116,0.068415,-2.0575,-2.622686,-4.114457,C3
-0.79694,-1.0203,5.2953,0.90473,13.277,6.3255,-0.529683,-1.606659,C3
-0.65384,-1.8877,3.7588,1.1354,6.0909,6.6388,-0.113433,-4.269825,C3
0.059734,-1.1469,1.4278,-4.045,-10.397,5.0035,-0.835273,-2.678351,C3
0.40073,-1.5207,4.8145,-0.39861,9.8706,-5.9575,-1.702706,-7.126891,C3
1.3449,-1.6652,4.3432,-1.348,-15.099,6.2173,1.310632,9.587938,C3
1.0334,-2.6402,3.5308,-1.3628,3.6742,6.2561,-1.101731,8.623109,C3
0.46488,-0.75047,5.4517,-2.9782,-15.243,-1.0865,0.696004,-5.113903,C3
-0.099158,-1.4572,5.5002,0.16926,5.4558,6.6503,-0.542826,-4.789968,C3
0.45429,-2.242,3.9699,0.33449,8.1439,3.9596,-0.276787,-2.921886,C3
0.50889,-2.201,1.2615,-0.36626,-3.0967,-2.0559,-0.44982,-1.324867,C3
0.025021,-0.979,5.8388,-0.67067,1.3083,4.726,-0.676328,-4.044499,C3
-2.2161,-3.8593,6.1325,-0.71998,3.4801,-6.3919,-2.023541,0.390956,C3
1.1138,-1.4267,2.344,-2.3451,-0.2472,-2.3738,-0.712396,6.35515,C3
-1.2804,-2.6993,6.4119,0.26478,7.2797,4.2095,-0.280828,5.146845,C3
0.12888,-2.6106,2.4266,0.17209,8.1043,5.4961,0.04732,4.621267,C3
1.3868,-0.88511,3.7532,-2.5294,11.897,-0.75856,-0.669732,1.415161,C3
0.89142,-3.0115,5.6715,-1.0162,14.921,4.5158,0.136584,0.321251,C3
-0.33086,-0.70287,3.7432,-0.73314,14.284,-0.99239,0.706054,-3.380009,C3
0.24281,-1.1437,4.515,1.4091,13.555,3.2303,-1.712497,3.303032,C3
0.339,-1.9936,3.3557,-3.9182,10.058,-1.8644,-1.752115,-9.257292,C3
0.42113,-2.4821,5.1355,0.18398,0.16905,0.90304,-1.45779,-6.743491,C3
0.35618,-3.8366,4.8621,-3.6841,11.284,5.5341,-0.628031,-12.196202,C3
0.65286,-1.2211,3.5243,0.68097,-8.2866,3.742,-0.923652,-0.445558,C3
0.66564,-1.2364,5.2133,-0.61471,6.9175,-11.773,-1.202373,-1.345297,C3
0.71782,-3.2095,1.5277,-0.37676,5.1656,-4.566,-2.217907,-9.18905,C3
1.4688,-0.82136,4.4102,-2.4357,8.9582,2.4864,-1.32297,5.128555,C3
0.23133,-1.137,5.2227,-0.60782,3.8055,7.3672,-0.618724,8.180615,C3
0.24785,-1.235,6.5502,1.24,-10.528,0.48102,-1.421449,8.270471,C3
-0.13913,-0.96562,3.578,-0.59913,15.8,0.26957,-0.482385,1.602955,C3
0.37966,-3.6401,1.0287,0.97143,1.6034,-1.415,0.00814,-3.485474,C3
-0.20565,-0.73598,5.3153,1.1394,5.9876,7.1933,-0.264223,7.876082,C3
-0.63532,-3.357,5.2424,-2.7641,10.79,0.35924,-0.278552,-4.581161,C3
-1.3109,-1.874,3.271,-1.182,12.698,4.8049,-0.02836,-0.157044,C3
1.0526,-6.6911,5.2824,-2.3341,12.439,1.6215,-2.776155,-5.639492,C3
-0.99521,-2.3055,5.8879,-1.0586,-8.9198,-10.264,-0.963593,7.068844,C3
-0.24283,-1.2288,4.8531,-3.5765,-11.658,1.8209,-1.944095,0.673491,C3
-1.1868,-1.095,6.6844,0.92122,-2.0304,2.2018,-0.478478,-7.916143,C3
1.0574,-1.4389,4.0362,-2.4115,2.4296,4.2333,-0.550799,6.178068,C3
1.3861,-1.6494,4.1975,0.37489,-7.5844,6.0209,-1.873804,-0.778193,C3
-1.97,-2.1454,5.8949,-0.78329,-2.4313,6.7553,-0.805496,0.077469,C3
0.65252,-2.9449,5.4452,-0.37242,3.0294,0.55075,-1.858513,4.743191,C3
0.6998,-1.2858,5.7809,-1.0426,9.0087,-2.231,1.695794,-8.966726,C3
-1.193,-1.2858,6.7474,-1.3216,2.4839,4.8663,-0.777001,-7.448138,C3
-1.4271,-1.5647,4.4891,-3.4914,10.715,3.3919,-2.485334,3.728891,C3
0.33749,-0.55509,4.6725,0.58718,10.402,4.2125,-2.222925,-3.310704,C3
0.068523,-1.1709,4.446,1.5878,-6.3854,-2.6637,-1.180874,4.091042,C3
-1.7415,-0.99488,5.2972,-0.86696,5.3319,0.40367,0.186182,2.844152,C3
0.85194,-0.95841,5.5048,-3.8772,8.0652,-3.9366,-1.878201,6.00173,C3
-0.22505,-3.1819,2.8058,0.16008,5.1173,6.008,0.838453,-0.434274,C3
-0.20872,-1.1885,5.4636,0.14221,-1.8668,3.8189,-0.815664,-4.969185,C3
-1.2023,-0.83379,4.3109,-0.6624,6.0981,6.6627,-1.819811,-8.64707,C3
0.14489,-4.0489,0.47748,-1.3753,8.5702,-5.4327,-2.246422,6.01336,C3
0.45741,-0.65379,4.8406,-2.911,9.3388,0.8156,0.07158,4.172528,C3
-0.26872,-1.4708,5.6877,0.12923,10.87,1.3047,-1.112452,1.99304,C3
0.012178,-1.9234,5.2521,-0.50725,6.2927,-4.9645,-2.542068,-6.691666,C3
-0.69417,-2.7783,0.17198,0.5196,-3.0938,-13.191,-3.47536,8.857515,C3
-0.31916,-1.3126,5.8764,-0.20621,10.452,0.088149,-2.740297,-5.444536,C3
-1.5274,-0.64387,4.0706,-3.0673,9.1375,5.4418,-0.701158,-1.944224,C3
0.16774,-2.58,3.6534,-4.276,-7.5492,4.0859,-3.11658,-3.578534,C3
-0.11421,-1.8687,3.9066,1.4567,2.2033,4.2048,-1.086943,-6.763278,C3
0.050936,-2.3194,5.7339,1.4497,-0.84759,5.1811,0.195795,-1.191889,C3
0.84459,-3.3642,5.7406,1.2127,14.713,5.2018,-1.649213,0.689858,C3
-0.37686,-2.2506,0.79191,-1.05,11.297,4.8873,-1.308511,-2.090818,C3
0.79888,-2.5569,4.8432,-1.3808,-7.4597,5.8163,-0.498968,-6.420809,C3
-0.36895,-1.5051,5.2141,1.0488,12.837,7.3991,-0.371797,4.678315,C3
0.59869,-1.0674,-0.43038,-1.3154,13.011,2.2228,-1.341147,-5.54953,C3
-0.87245,-1.5222,6.2838,-3.7719,1.6769,0.60269,-0.617129,-0.143976,C3
-1.1691,-1.1214,3.4147,-1.0577,10.935,5.2096,-0.765916,-0.062832,C3
-1.8629,-0.61978,0.52357,1.4691,12.382,7.2147,-1.012964,-4.645829,C3
-0.51422,-3.857,5.9432,-0.026096,2.7302,4.0455,-2.127392,-4.818842,C3
-0.1878,-1.86,3.2263,-0.075755,-16.151,-0.52203,-1.212319,-3.842325,C3
0.39348,-0.61624,6.1079,-1.3441,0.90277,4.2106,-2.699457,8.394892,C3
-0.50658,-1.0841,2.9302,-4.4204,-4.2018,-1.2253,-0.347633,1.554403,C3
-0.91398,-1.4288,3.6827,-0.028177,14.943,5.9033,-0.043007,-4.162324,C3
1.1049,-2.3256,2.0652,-0.4604,11.52,6.7763,-1.307821,-3.839562,C3
-0.8303,-2.1661,0.9757,1.5071,6.2706,1.4145,-3.428757,2.868429,C3
0.16731,-1.8665,4.7737,-3.664,12.328,3.4743,-0.544975,-0.932978,C3
-1.9617,-1.8196,0.62681,1.0366,10.772,2.1809,-1.027988,-1.026383,C3
-1.1685,-1.8505,5.3834,-5.7312,-4.0339,3.9163,-3.372491,-2.124964,C3
1.1651,-1.6965,6.0598,-3.2466,4.6855,5.8596,-1.812609,7.655089,C3
0.54686,-1.6237,4.4856,1.0023,14.621,6.162,0.287015,11.069473,C3
-0.18953,-0.77755,2.961,-1.7403,12.86,-4.9335,-1.780298,0.552042,C3
-0.008491,-0.83611,1.0525,-2.9237,7.9358,2.9617,-0.691629,0.487473,C3
-0.68052,-2.2735,5.6423,-1.6148,12.012,2.4507,-1.616679,0.429353,C3
-1.5594,-2.8155,3.4818,-0.74267,13.667,0.79024,0.398723,-3.078193,C3
-0.64823,-3.7283,4.4397,-3.5108,4.5391,6.1725,-0.22916,-1.021041,C3
-3.9223,-3.2262,3.9741,-0.87755,1.2772,3.6735,0.440509,2.85169,C3
0.94891,-1.6928,3.3531,1.0696,9.2233,-1.8244,-0.725043,6.146137,C3
-0.066105,-3.0665,5.9613,-2.307,9.9425,-4.9639,-3.197423,-2.087862,C3
0.90191,-2.407,0.38716,-5.4066,5.6508,7.6261,-1.3984,-4.179073,C3
0.58882,-1.3278,-1.7,-2.0968,13.153,7.1187,-0.761703,6.981745,C3
0.48616,-1.452,4.8214,-1.9269,11.153,-1.9972,0.996781,6.457173,C3
-1.5572,-0.89168,6.9015,0.95684,11.13,-1.7541,-1.442462,11.002686,C3
-2.5845,-2.3359,0.42995,1.1763,-5.359,6.2393,-1.57411,1.562377,C3
1.2479,-2.553,5.195,0.15003,5.1682,3.6457,-0.790235,-1.182928,C3
-2.0863,-1.122,2.4243,-1.1688,14.97,2.2143,-0.880797,6.715848,C3
0.55918,-1.3985,1.5255,-1.2653,9.7654,4.3039,-1.380267,4.305344,C3
0.87605,-0.93284,4.8226,1.114,2.0863,-1.2422,-1.747824,-4.283253,C3
-2.7103,-1.0511,2.5983,0.82264,9.0968,5.0638,-1.956162,-4.497898,C3
-0.1113,-0.87171,0.56761,1.8435,12.381,4.707,-0.576252,5.716349,C3
0.93726,-3.9756,4.1735,-1.4715,11.86,2.5559,-0.567753,6.412078,C3
0.20064,-0.84562,4.4822,0.24878,5.3798,6.6992,-1.458009,5.355377,C3
-1.9052,-1.7832,3.1418,-1.8785,-2.5177,5.7065,-0.586681,9.067298,C3
1.1143,-1.58,5.8049,-0.81241,11.111,4.5691,-0.790185,-10.6028,C3
1.0103,-0.88987,2.7263,-0.57244,8.2112,-1.8205,-2.734954,-4.004015,C3
1.2126,-0.92526,1.3611,-2.17,-3.3199,6.7625,-0.957243,-5.408604,C3
0.21362,-0.89078,2.2174,0.36917,2.4323,6.7601,0.564162,4.962348,C3
-0.21688,-2.8195,5.6237,-5.4552,7.7616,5.0123,-0.755361,7.927647,C3
1.4079,-2.1523,4.2726,-1.6033,8.0205,-2.3179,-0.70765,5.363383,C3
-0.3641,-1.426,3.3102,0.25327,4.0305,-1.672,-1.520416,-4.910054,C3
-0.10212,-1.8408,2.7737,-2.5371,-16.178,4.6791,-0.001872,-4.272192,C3
-3.4535,-1.3593,5.711,-3.0649,8.6633,5.6015,0.722318,11.873482,C3
1.256,-1.4094,1.3436,0.012319,3.3107,6.5876,-1.28124,-2.370543,C3
-1.0331,-3.1207,3.493,-0.177,-14.757,-2.2004,0.19442,-7.433358,C3
-0.49604,-2.3312,3.9621,-2.0717,9.1549,5.92,-1.709296,9.077007,C3
-2.5072,-0.60163,4.8603,0.44574,4.9363,6.8047,-2.035872,8.158997,C3
-2.9091,-0.75468,5.8049,-0.61449,-1.3816,3.9712,-1.453228,-5.116886,C3
1.4473,-0.927,5.0875,1.8229,11.56,4.2073,-2.517566,-3.735931,C3
0.43297,-2.1774,6.0421,-0.23754,-0.30517,3.0032,0.037734,-10.419704,C3
1.4887,-2.3512,-3.9418,-5.4605,-8.0762,-3.4849,-1.384943,-3.850017,C3
-1.707,-3.4077,5.9535,-8.8211,4.3251,-2.535,-1.470787,4.558291,C3
-0.54663,-1.641,4.6342,-5.6541,7.5373,7.5184,-1.157665,20.887806,C3
-0.57498,-0.76312,4.3673,-3.5319,2.8678,1.0629,-1.522759,-3.259406,C3
-0.16181,-2.1146,5.3741,0.89053,12.7,-1.2279,0.102858,-7.036929,C3
-0.029347,-2.4451,4.5956,-0.147,2.5111,-2.0523,-1.927296,-0.480595,C3
1.1124,-0.63113,2.8901,-1.222,9.714,0.048898,-2.334792,-4.151673,C3
0.784,-1.8276,5.0771,-0.61997,9.7543,-0.56203,-0.461816,-4.522803,C3
0.93678,-1.549,5.2615,1.2527,2.8124,-5.9037,-2.07926,-3.5113,C3
0.8648,-0.80541,0.14118,-0.96843,4.9937,2.188,0.295656,0.959639,C3
-0.033482,-3.06,4.5698,-0.14198,7.2662,2.694,-1.679249,5.687836,C3
0.35772,-2.1775,5.4577,-0.44667,-14.498,-10.623,0.220925,5.536037,C3
1.305,-2.5165,5.0762,0.47792,10.325,-8.6646,0.189191,2.308141,C3
1.0249,-1.0053,6.2073,-1.5396,2.2698,4.3173,-1.550023,2.042946,C3
0.73463,-2.5955,4.4189,0.94939,-7.8734,2.9519,-0.463526,1.629645,C3
0.75313,-3.5823,4.0555,-0.16603,5.8444,-4.3657,-2.006868,0.278376,C3
0.62809,-2.844,5.2889,1.5682,14.989,3.967,0.150328,-1.406616,C3
0.55381,-3.0369,5.7791,-0.1817,7.9257,1.034,-2.121242,-1.305673,C3
-0.58537,-2.4955,-0.61847,1.6555,0.32432,-1.1031,-0.236509,-2.17235,C3
0.097084,-1.8088,-0.000285,-4.314,10.6,-0.98529,-0.116256,-6.747089,C3
-0.76657,-1.3851,4.9148,-3.2863,13.16,3.7546,-1.731716,-6.080605,C3
0.17641,-2.829,3.6348,-2.7055,-1.3656,0.9939,-1.151859,4.502774,C3
-0.63886,-1.3381,5.491,0.077712,-2.5485,3.8111,-1.192593,-5.234655,C3
1.2998,-5.2747,3.993,-2.4226,-16.205,2.33,-1.23792,6.370537,C3
0.26885,-1.6924,5.311,-1.9217,-13.085,6.8117,-1.310888,4.218305,C3
0.20715,-2.4551,2.1085,-3.3552,-0.84378,5.4891,-1.423326,5.419076,C3
0.78454,-2.3127,2.1815,-2.2054,7.6914,-1.5089,-0.343984,2.997326,C3
0.8984,-1.201,3.2337,-2.8556,-9.045,1.9781,-2.193107,7.420727,C3
0.067414,-0.68496,6.4875,-0.69841,5.2063,2.7109,-2.861117,7.603848,C3
1.027,-0.9472,1.1339,1.1991,6.8141,5.7711,-2.506515,-4.106392,C3
0.66738,-2.42,2.914,-0.85095,10.246,-0.40843,0.149689,-9.536987,C3
-0.70765,-0.90208,3.8645,1.6094,12.797,5.8611,-3.247664,-0.446397,C3
1.3417,-0.97082,-1.9557,-0.60458,-9.6344,7.7259,0.630173,6.063854,C3
0.67666,-2.3054,4.2415,-1.0532,4.3844,4.0433,-1.955566,3.158073,C3
0.088139,-1.1969,3.6703,-4.5788,-3.2503,7.4312,-2.296377,2.812994,C3
-1.1594,-2.1906,2.7718,1.0074,4.5227,4.3622,-1.247701,9.543091,C3
-0.51183,-0.92618,4.7417,0.81473,0.24313,0.8294,0.075878,14.355578,C3
-0.43423,-1.9037,0.61578,-2.2093,14.078,-8.3212,-1.61152,-1.231072,C3
1.147,-0.67784,3.1245,-2.3308,8.001,1.9495,-0.366967,0.276934,C3
-2.3381,-2.0999,1.31,-3.7745,-2.1472,6.0287,0.694611,3.337067,C3
-0.15853,-0.96542,0.74281,-7.8488,8.5289,2.8706,-0.056709,-5.174509,C3
0.31043,-2.2557,6.6517,-2.1622,0.77396,5.5391,-0.676877,0.628331,C3
-0.30196,-2.7126,6.2786,0.81122,14.224,-5.7007,-0.303241,-3.308955,C3
