@relation weka_12-weka.filters.unsupervised.attribute.Standardize

@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 {C1,C2}

@data
2.5644,0.50862,-0.52162,3.344,1.6608,0.95368,-5.2231,C2
-1.7332,2.5596,-1.2801,-2.8331,3.1689,3.6516,-2.7516,C2
0.38923,5.9828,-0.82217,-3.8535,-0.4577,-1.077,-0.07176,C2
3.8799,4.409,1.1467,4.1683,0.082986,-2.6901,-0.49121,C2
6.3181,7.3281,1.9401,8.1622,2.1271,0.80496,14.869,C2
1.5286,4.5564,1.7056,2.1467,4.7799,1.0623,0.45422,C2
1.6604,7.4212,0.76381,-3.9831,1.0233,0.22856,1.7566,C2
-3.4361,1.5573,-1.8578,-3.0549,5.6247,-2.4524,1.221,C2
2.9367,4.5165,0.38856,-2.8863,-0.49066,1.1191,-1.7819,C2
4.825,3.2375,4.7794,-0.55345,0.46695,-1.4252,6.5192,C2
0.42994,3.4669,0.13062,-4.9501,3.7364,-2.6495,2.7837,C2
2.8689,5.0432,0.86162,0.10693,0.61412,-0.17321,-3.4317,C2
1.2498,4.0387,-0.84869,1.9868,0.86976,-0.72607,-0.00046,C2
0.23514,5.5812,-0.57135,3.1772,3.2221,-1.201,-3.3494,C2
5.1331,2.785,0.97608,-5.4824,2.0305,-2.6657,-0.35597,C2
-0.40567,3.6936,2.5038,14.281,0.22744,0.20106,-0.73711,C2
3.8436,6.047,1.6862,0.85897,5.4,3.6961,-4.0586,C2
-0.23172,5.8987,0.1088,-4.14,-0.69418,4.8914,1.6197,C2
-0.14405,3.4879,0.84339,-3.4289,-0.85148,-2.6535,2.0128,C2
1.5479,2.5596,-0.29008,-2.6952,4.4274,0.30563,-1.2991,C2
-0.8479,0.96603,-1.6245,-1.9207,4.2606,-1.9685,-2.5154,C2
3.6305,3.5295,-1.1837,1.7334,3.7931,-1.2943,-1.106,C2
1.8201,5.0402,-1.837,-4.2609,2.5406,-0.071462,-3.3755,C2
1.3099,3.7983,-0.29191,0.69699,2.3415,3.7654,-1.4628,C2
4.5882,4.6225,1.4553,12.046,4.3495,1.2224,0.75918,C2
2.2146,2.7912,0.54541,7.6962,2.2922,-1.9195,-3.9179,C2
-0.48503,1.3745,-1.9803,5.5981,7.6975,-0.67624,-1.9271,C2
-1.1908,5.6629,-3.6182,-1.7237,3.9908,-0.41142,2.8199,C2
-0.53781,6.5129,0.81833,-2.8475,0.70598,1.1064,-4.209,C2
2.4508,6.2182,-1.01,-2.3599,2.6972,-2.104,0.33368,C2
1.2286,3.5697,2.0162,5.4544,4.812,-0.43968,9.3637,C2
0.96693,5.3572,-0.80038,11.269,1.533,1.3113,-2.2564,C2
0.089249,4.7911,2.1032,-1.7511,-0.15868,-1.1318,-5.432,C2
2.6013,3.4029,-2.2318,-4.357,1.1265,-0.37276,-5.7588,C2
1.7036,2.3187,0.36118,-0.46989,2.8735,3.2798,-2.5397,C2
0.041383,5.3948,-0.77843,-2.8176,0.51438,4.14,-2.938,C2
2.3023,2.7854,3.2151,-3.8009,0.51025,-1.6597,3.2775,C2
4.9173,5.1943,0.51391,3.0366,2.7869,2.2258,6.2649,C2
1.7504,6.1767,0.49383,2.0633,2.2613,0.86755,-0.38821,C2
-3.5263,1.6971,1.7217,4.3387,-0.1962,-2.48,2.4262,C2
3.1969,4.7792,-0.33503,3.1342,1.3873,2.7531,5.4052,C2
2.4118,7.2471,0.20128,-2.6273,1.1204,-0.50604,5.0394,C2
0.69927,2.3855,3.5715,-1.9964,2.5203,0.76555,7.6887,C2
3.3848,4.7632,0.91151,-2.6084,1.3425,-1.7528,4.125,C2
3.7697,3.6347,2.4409,-2.6363,-0.42429,-0.9642,-2.8526,C2
2.0854,1.3488,1.3066,8.4133,1.359,1.3408,0.026434,C2
-1.3581,7.8317,0.28537,4.5345,2.5575,3.6344,-3.1869,C2
2.7322,4.7122,1.5517,-1.8862,0.95272,-0.7247,-4.5953,C2
4.8994,5.6543,-0.99647,-1.121,1.3671,-1.3731,-2.1031,C2
1.7179,2.6593,3.2495,-3.5319,0.40367,-0.50529,-2.5438,C2
6.2982,3.7215,-2.2546,-1.8061,-0.40842,-2.4586,-3.772,C2
4.2417,6.603,1.4852,-1.5998,0.21598,3.1237,4.3361,C2
1.0141,3.6789,0.77964,-0.27581,2,0.15518,1.8649,C2
1.5866,5.6859,-2.2989,-1.5629,1.8699,1.345,0.28053,C2
-1.6874,4.1135,-2.4188,-3.0898,2.1897,-2.7197,-5.7771,C2
6.4384,2.3713,-0.62757,12.411,4.4246,-1.2836,-2.4853,C2
-0.38744,5.5219,1.5046,-3.1572,5.1122,-1.9081,-5.1063,C2
1.8149,4.0105,3.1078,-0.013656,0.97501,-0.091173,-1.7697,C2
2.9938,5.0201,0.26493,-1.1031,3.599,-1.1008,-4.2199,C2
1.5165,8.628,-1.551,-0.24062,2.7022,-0.38863,1.759,C2
3.7254,1.6559,1.1657,-4.7533,3.195,-1.8982,-2.3633,C2
0.69946,6.6795,0.94154,-3.9897,5.1362,6.3051,-3.2049,C2
3.0439,5.4221,-1.7192,1.0863,2.1589,-0.45691,-3.4762,C2
0.71899,1.5273,0.18111,-3.7323,5.1569,2.4148,0.095169,C2
-1.8148,0.71756,0.14567,-4.0097,4.8597,4.8988,1.0556,C2
-0.64516,7.3403,1.3485,9.1094,-0.22784,3.1842,1.1621,C2
2.5762,5.951,4.5435,4.5977,3.6582,-0.063942,-1.2964,C2
0.044756,0.89668,-1.9897,5.0032,2.0095,-1.7144,-4.917,C2
-0.38124,5.2712,0.24288,-5.422,-0.7254,-2.1163,-0.74519,C2
2.7566,6.0683,0.46104,-2.2035,2.1764,-1.1009,0.23224,C2
-1.4911,3.1277,-1.0467,-3.4339,-0.84092,4.1225,-0.65596,C2
-2.1116,4.7227,0.278,4.0201,0.56909,-1.3289,-4.1266,C2
0.76549,5.7658,-1.9624,-1.9214,0.075872,-0.30446,1.0548,C2
1.7507,3.8873,-1.957,-3.7221,2.1047,2.8272,0.70057,C2
-0.77788,8.3597,-1.7011,3.1809,4.4087,0.40982,-0.46502,C2
-3.7721,1.9126,2.7199,3.8635,0.057757,0.20174,-3.5107,C2
-0.38822,3.4518,0.22931,-0.50958,0.4189,-0.23796,-2.7577,C2
1.627,4.2343,-0.84221,-4.4297,-0.005869,5.5105,-5.0668,C2
2.3115,2.8575,-0.45676,-2.182,2.3283,-1.5902,-1.6215,C2
-1.5679,5.6953,-0.58087,0.28651,1.7359,-1.0113,0.71386,C2
2.0883,2.9163,2.2135,4.2096,-0.67761,-1.6417,1.4223,C2
0.89371,5.2002,0.48601,-1.1731,0.3618,0.13563,-1.8747,C2
1.902,3.3847,1.4046,0.99306,0.92761,-0.56079,-0.12184,C2
1.6785,2.2748,-0.41442,0.028616,0.69376,2.1202,-2.2939,C2
3.1276,3.795,0.38802,4.7308,-0.26986,-1.0509,0.6558,C2
1.9781,5.275,-3.5615,1.161,1.4244,-0.43894,2.5272,C2
0.79808,3.5523,1.6573,4.7674,7.7674,-1.5195,-2.2788,C2
-0.050814,3.7299,1.1997,-4.1859,3.7831,-2.1488,2.4299,C2
5.6128,4.2511,2.6887,3.5264,3.96,3.5907,-3.7204,C2
-0.56391,4.1944,-0.037848,5.8013,1.5304,1.6046,-0.6049,C2
-0.096952,-0.046003,-1.1893,2.5111,6.2871,3.0223,6.7182,C2
0.82232,4.0439,-6.4786,-1.1684,0.42146,0.79815,-4.9325,C2
1.1726,5.3187,0.55467,10.349,7.1055,1.7444,-3.1214,C2
1.9178,5.9531,1.436,7.639,0.64592,-1.5344,-2.9491,C2
4.7262,7.2154,-2.9074,-0.23768,7.8151,-0.25905,1.1384,C2
2.7736,2.8445,-0.54334,-0.39162,1.6676,-0.070432,10.102,C2
5.1762,5.026,-3.7136,0.38011,0.85733,0.2539,-2.2618,C2
-0.62749,6.5819,3.3259,-2.1039,5.6834,0.21751,2.8127,C2
4.0243,5.6077,-0.84414,1.5947,2.1121,-2.1835,2.5137,C2
2.761,3.0315,3.3586,1.7072,4.9537,0.36586,4.4914,C2
2.7317,4.6149,-2.2697,-0.74967,0.39372,0.23307,-4.8129,C2
1.2264,2.5057,2.5884,4.1441,0.66749,-0.62728,-0.76241,C2
1.1521,6.4156,2.5951,-3.3852,-0.036751,1.4317,9.3984,C2
0.9556,5.3959,4.5667,0.15558,2.4001,-0.59152,1.3787,C2
3.7962,-0.14052,2.3818,-0.55455,2.1284,0.14486,-1.5923,C2
4.4255,4.5477,-0.80412,-1.3595,5.5056,0.67981,-3.9395,C2
4.2594,2.4898,-0.47044,-4.1057,1.8553,-2.5303,-4.2194,C2
1.2071,2.6208,0.51308,9.0245,2.4186,2.833,8.8865,C2
3.2919,3.6399,-1.5522,-1.774,0.42758,3.0606,-3.0697,C2
-1.4674,1.9224,-2.9075,1.0023,1.301,-0.47919,1.1596,C2
0.59388,2.6288,-0.27081,1.6695,3.8422,3.3017,2.709,C2
1.1317,1.6451,-1.5074,0.47632,2.5268,2.6091,5.6775,C2
0.28132,4.9256,-0.65345,-0.47533,3.5409,-0.041146,8.4535,C2
2.0198,-0.38479,-0.90455,-3.6269,3.0615,1.0797,0.2346,C2
0.37148,5.9231,-3.4088,-5.3987,1.8477,-2.0703,-3.9944,C2
5.2294,4.9216,1.0178,-5.0572,2.7443,-2.5661,-2.6147,C2
1.7488,1.9561,0.010358,4.4834,4.8664,3.5391,-1.6123,C2
2.1048,5.626,-2.2664,-4.8987,4.5657,-0.99229,-3.8104,C2
4.7295,1.5464,1.8567,-3.0394,1.534,2.329,1.9271,C2
0.46095,6.5774,-1.2717,-4.6722,2.8382,2.6177,-2.671,C2
3.3107,4.417,-2.271,0.029832,1.6854,0.47331,4.8891,C2
3.14,4.9463,3.2645,-4.242,1.6269,-0.13781,0.91641,C2
2.1719,3.8177,1.105,4.9032,1.2519,2.0993,-2.2712,C2
1.4605,3.2758,-4.5818,9.0857,2.4539,4.9215,-3.6002,C2
2.8827,4.0892,3.3705,4.3522,3.7281,3.4921,-5.4926,C2
3.8786,2.2257,-1.6338,5.9086,1.0711,-0.99283,11.9,C2
0.44924,5.3404,3.524,4.9348,0.42754,-0.17821,-2.9325,C2
2.7513,6.8586,-2.2494,3.622,-0.22403,-1.8583,-1.9917,C2
1.2676,6.4512,0.89107,-0.13836,1.275,-0.38424,4.7245,C2
6.7445,3.5927,-0.1211,2.4009,0.83903,0.90608,1.8914,C2
3.2073,2.8082,3.3794,-4.0082,0.96599,-1.1499,-2.7109,C2
6.8812,3.1789,1.5158,-0.28386,-0.80979,2.0655,-3.7675,C2
1.3431,7.5489,2.5901,-0.25747,-0.2892,-0.22935,-0.49491,C2
0.60257,4.7848,-1.2648,-5.0967,1.1392,-2.3942,-4.7977,C2
2.7941,2.2152,-2.4684,-3.0625,4.3864,-1.4898,-4.0386,C2
4.8989,0.25733,0.58728,-0.064414,0.16269,0.82836,4.6688,C2
-1.7902,4.8488,-0.80254,-2.9381,6.1758,-1.0988,3.8146,C2
-0.2208,7.8837,-2.8257,0.59814,4.2071,-1.1124,-0.038191,C2
3.7358,3.5913,-1.0422,-1.6807,1.233,2.6839,-1.9781,C2
5.1059,4.0362,-1.4461,-0.45459,5.7275,-0.061015,-0.46814,C2
2.8355,5.9951,1.464,3.6819,1.4256,-1.8533,1.1147,C2
2.438,6.9529,1.7343,1.5304,1.4542,0.62346,-2.0461,C2
0.29509,6.4675,-3.4462,-0.84974,1.0225,-0.033154,1.6716,C2
0.92927,2.7165,1.9864,-2.0994,3.3669,2.5497,-1.6707,C2
-1.726,2.4275,-0.5347,-3.7745,1.567,-1.7155,3.5323,C2
2.659,4.6595,5.358,-0.48364,1.3314,-1.6219,1.8818,C2
2.1298,2.7465,3.7227,-0.45298,1.4134,-1.5166,-4.0075,C2
-1.37,0.53362,-0.085058,-3.6922,0.30004,-2.3059,-1.595,C2
6.0663,2.3995,2.4832,1.8518,2.062,-0.4816,0.88597,C2
2.538,2.8562,4.0253,-0.083418,2.8238,-1.3934,-1.043,C2
1.3406,3.4017,0.19426,-2.5129,-0.40284,1.117,-3.0904,C2
2.9894,4.5662,1.8154,2.7331,2.5039,6.2761,0.20442,C2
-2.3627,3.4814,-0.37376,-4.2112,3.7336,-1.5752,1.2364,C2
0.96817,1.5888,1.823,-5.1232,0.070358,-1.6191,-5.2663,C2
-0.051826,4.2202,1.6601,1.9854,4.6732,-0.87787,-2.5684,C2
0.83833,1.9607,0.69843,-2.7062,0.16203,-0.9765,4.8975,C2
2.3245,3.0374,1.3004,-1.4185,0.24009,-2.4751,-2.5457,C2
1.2901,3.2852,0.64879,0.65066,4.2633,-2.2093,1.9845,C2
3.2769,5.0394,1.6903,-3.4273,8.0399,1.2048,-4.6653,C2
3.0175,2.8445,-2.9319,-3.9909,-0.47892,-0.99779,1.0602,C2
2.1121,6.5073,-2.9868,-1.0252,0.51372,0.96478,-1.4855,C2
2.8373,9.4825,-0.0011465,-1.2023,0.84033,0.22301,-0.046898,C2
1.1154,0.81327,-0.4945,3.2064,4.8925,-2.0368,1.441,C2
1.2513,6.0477,1.8175,-4.7868,-0.71309,0.71131,0.57011,C2
1.1119,5.7839,2.0372,-3.9155,1.2449,-2.1932,1.4048,C2
0.42932,2.6066,0.33357,-2.695,2.7567,-0.041766,0.17735,C2
-0.89664,1.6843,1.8513,-1.7985,2.182,-1.9145,3.6734,C2
3.9481,6.0449,4.7434,-2.4617,7.0956,0.51411,9.307,C2
2.3712,3.195,-1.0067,-1.4441,-0.71771,-2.7748,-3.4732,C2
2.1887,4.0644,0.81339,-2.6447,3.4738,-1.2998,-2.3034,C2
2.7966,4.7939,-0.28236,-3.404,2.6988,-1.4517,-0.27296,C2
0.73361,3.0491,-0.26637,3.1303,1.9289,-1.1301,-6.03,C2
0.47602,0.35427,-2.0346,2.9578,1.4174,-2.4593,2.9327,C2
3.0379,6.4732,2.0678,4.0393,2.4055,-1.8299,-0.37907,C2
6.4478,7.4961,3.4421,9.6497,6.334,0.99131,-3.5399,C2
2.1721,5.0837,1.1124,-1.3746,2.4116,3.0252,6.623,C2
2.1164,4.9916,-1.4707,-3.0671,0.61811,-2.8404,7.356,C2
0.63946,7.6293,-5.1956,4.9912,5.7131,0.42778,-2.3625,C2
0.39229,5.6602,3.413,0.37882,1.8908,-0.29528,-0.20786,C2
0.026597,4.1291,3.1713,2.2321,1.0678,-0.13645,3.7058,C2
3.3592,5.0856,1.9755,-0.82667,-0.39702,1.9873,-5.2636,C2
0.82809,3.4053,0.91058,1.3061,2.2075,1.9117,-3.8721,C2
0.50962,4.7853,0.81595,-3.7469,2.073,1.6273,-1.786,C2
2.1462,4.9326,-0.58012,1.6981,3.4864,2.6806,-3.7902,C2
0.70182,5.7056,1.7201,-4.5435,-0.007539,-2.2097,-1.9072,C2
0.1322,3.7853,0.17195,2.6185,0.46964,-0.008991,-2.5809,C2
3.8358,-0.95376,-2.2831,6.5414,2.2133,-1.2125,-3.0028,C2
1.8759,3.3388,-0.96588,5.746,4.1144,-3.0092,-0.42394,C2
4.8041,7.4366,2.4885,-1.4938,0.38894,-0.46258,-3.9905,C2
3.9035,4.1409,-1.7564,-3.8106,2.9905,0.84765,-1.4548,C2
2.0884,2.5448,-0.92722,2.671,1.3339,3.4763,-1.6997,C2
0.98294,2.0251,1.0571,-5.5488,2.3854,0.9133,4.5561,C2
2.6625,0.89104,0.61114,-0.73131,0.21643,-1.6214,2.1663,C2
-0.098163,1.3393,-1.1341,0.29671,-0.056098,-1.1516,-4.98,C2
1.6034,5.4907,0.18952,-2.716,1.5398,1.2921,2.9205,C2
4.1424,2.0936,2.8294,1.8259,0.78305,0.79366,-2.2891,C2
1.3928,2.2146,-0.13953,-1.1419,1.323,-0.59746,8.9542,C2
3.4529,3.3673,0.53855,-3.1964,0.72733,-2.214,-3.2563,C2
6.5535,5.0211,4.3791,0.85424,1.9802,-2.4733,-1.6555,C2
0.52399,4.9283,-1.5917,1.9473,2.1137,-1.4517,2.7068,C2
5.9655,4.7625,1.7238,-1.0802,0.78646,-0.82507,-5.2513,C2
5.5566,5.6018,1.1091,5.9414,1.0082,0.28389,9.4614,C2
1.7153,4.318,-4.7799,-0.78228,0.36692,-0.098838,2.2032,C2
5.6169,1.9645,-3.5169,0.59682,0.66712,1.8381,5.8682,C2
5.3127,1.7015,1.0678,-5.2411,0.82708,-0.61028,-0.54586,C2
3.7838,4.4582,1.0126,2.7357,1.6072,1.5222,-2.2918,C2
-0.60306,4.4354,-3.0609,-0.27241,-0.21693,-1.2074,4.5323,C2
4.0299,3.4758,-1.9516,-0.029308,1.0642,1.2834,-0.8241,C2
3.0285,5.6813,-1.6039,-3.9402,3.8468,-0.068455,6.0091,C2
1.2693,2.5124,-2.1125,4.9364,0.52682,-0.80334,3.6382,C2
2.8286,4.1511,2.1167,2.4438,0.96509,-1.4749,-1.8041,C2
2.8466,2.2285,0.095851,-0.47921,2.4528,0.76002,1.1314,C2
0.023344,4.7573,-1.0154,7.5468,1.5691,0.092188,10.041,C2
4.6477,3.2809,-1.1382,5.9676,-0.93844,-2.492,8.2323,C2
1.6084,3.8734,3.4256,4.9909,-0.38589,-1.2082,-5.4343,C2
0.67011,3.3703,2.1683,-1.4449,0.75526,0.11368,-2.1655,C2
5.4183,4.2485,1.1916,0.93063,0.97142,1.3257,1.4466,C2
4.203,4.0824,1.0089,-1.898,3.2189,1.1615,-3.5839,C2
1.5165,7.1653,0.1152,-0.51347,2.3382,2.1841,7.839,C2
4.4634,2.1983,1.5064,1.6799,7.9277,0.75846,-0.83584,C2
3.1881,5.8842,0.10136,-3.0715,3.2159,5.9518,10.935,C2
2.2612,5.7291,2.1512,-0.18539,0.69315,2.0102,6.5195,C2
2.7539,5.3956,-1.0696,-5.3282,1.7999,3.3146,-4.0419,C2
0.87475,3.5969,0.87885,1.7696,1.9889,1.3316,-1.7207,C2
2.2753,3.3817,1.7059,-4.6558,-0.051143,-0.93448,-2.8998,C2
0.59568,5.2722,-0.33259,4.5375,3.1595,-0.6718,0.16158,C2
0.68074,6.4856,-4.2363,3.0034,1.4341,0.10963,-4.6439,C2
-0.58067,8.0989,-2.0355,4.1178,0.981,-0.62618,9.4666,C2
5.2782,2.945,3.8199,4.7805,1.0733,-0.88466,-5.2757,C2
3.5658,-0.58193,0.32041,1.0321,0.89138,-2.1528,-2.9177,C2
0.63396,3.8481,0.34081,5.4502,2.3788,-0.87569,4.975,C2
1.8798,3.7252,1.3851,-2.5555,-0.36208,3.9352,2.1743,C2
2.4664,9.1048,0.36928,-2.9407,1.7425,-2.036,-0.59211,C2
0.37601,3.8654,2.4346,-4.971,5.3699,0.69,-1.0808,C2
1.1148,2.35,0.95865,-1.6795,2.413,-1.8409,5.8093,C2
5.4209,2.2122,0.19836,5.7844,4.8677,2.2249,3.4719,C2
3.2472,5.951,-0.46699,-3.1522,1.5268,0.28923,-0.4836,C2
2.4985,4.3829,-1.4148,-5.7973,1.8267,2.0235,1.54,C2
2.008,3.4535,-1.0716,-4.4663,0.95817,0.59929,7.3601,C2
1.2029,1.8301,-0.36176,4.1255,4.2617,-0.097059,3.7886,C2
-1.7829,2.997,1.423,-2.0865,0.33217,-1.5758,-2.5493,C2
2.1279,5.5783,0.97619,-5.7214,1.5293,-2.5937,2.1426,C2
4.7901,1.1582,-5.5209,-0.30404,4.5725,-0.71218,-4.6311,C2
2.194,1.7123,-4.313,-1.2563,7.1325,-2.619,-4.4551,C2
4.3601,3.9662,4.0666,-0.62474,3.5313,0.60709,4.6643,C2
3.93,7.4134,0.55336,-2.0709,3.6617,-3.0141,-2.5398,C2
1.6782,2.9463,0.94288,8.9962,3.016,-1.2335,-0.12558,C2
2.0311,5.199,-0.67336,14.316,4.1023,-2.2343,1.521,C2
3.277,6.0392,0.34323,0.55251,4.1787,0.60311,4.6885,C2
-0.66896,3.4538,-2.7896,-0.29222,1.918,3.2456,-2.3015,C2
-4.5795,4.1886,-1.65,-1.504,-0.3926,-0.75787,-0.4118,C2
1.1291,7.1259,-0.06548,-4.5237,6.7868,3.2129,1.4898,C2
1.4889,4.0638,1.3194,5.5149,4.6542,-0.52429,3.4534,C2
-0.33326,6.989,-2.9433,2.9838,1.1152,-1.3937,-1.1394,C2
3.4687,4.6002,0.85272,-3.776,1.9085,3.1282,0.30426,C2
-0.14461,5.0879,-3.9046,-0.41506,0.88794,-2.8462,-4.3941,C2
2.7044,6.0611,1.8056,2.3066,1.6945,-2.3291,1.3449,C2
0.39965,3.7379,-0.37671,-1.3617,0.66236,-2.172,-3.4635,C2
2.9189,3.7397,-0.71276,6.1098,9.1339,-0.68233,8.3731,C2
-2.4569,3.5288,0.76283,-5.8187,0.78514,0.20283,-0.59569,C2
3.6238,2.6455,1.2823,0.2398,-0.65328,-0.85045,-2.2748,C2
0.77935,2.6206,-0.45974,-4.2205,1.0611,-2.2343,4.0645,C2
4.691,7.5352,-0.13317,-1.0143,1.0731,-0.014782,-3.0001,C2
1.0685,6.9606,1.6538,-1.7451,2.6762,0.20319,5.27,C2
4.4244,4.5035,-0.42297,2.1188,0.82739,-0.85652,-3.2655,C2
0.13238,0.84162,-0.16491,0.30792,6.5721,-1.0209,-4.7459,C2
4.6646,1.4025,-1.4784,-1.1833,-0.43663,-1.7014,-1.3667,C2
3.7308,4.0299,-0.33251,1.7239,1.2869,0.49579,-1.4986,C2
1.7098,6.7553,0.70803,-1.1722,0.5778,-1.7507,-2.3797,C2
2.7714,-0.54967,2.4113,1.5954,0.37394,1.2741,1.8611,C2
1.87,1.2259,0.52871,3.0781,0.26771,-0.71647,-0.67246,C2
2.3743,2.2615,-3.7182,3.3389,3.8883,5.7979,2.328,C2
3.7303,6.1288,0.34332,-2.1133,2.2438,-2.7798,1.6651,C2
5.3297,3.5864,2.5929,4.3223,1.3755,1.3331,-4.3373,C2
2.0147,3.6332,3.1146,2.3167,3.2491,-1.98,0.68579,C2
1.8976,5.6442,-3.6756,-3.6395,0.44143,-0.17257,-0.10907,C2
1.6558,5.5725,1.704,-3.2753,-0.62742,-1.0446,0.30691,C2
-2.9842,5.5588,0.2409,8.0906,1.0618,-0.90588,1.8258,C2
2.0575,-0.92713,1.7802,-3.7946,3.6983,3.1664,3.2938,C2
1.9429,6.1648,-0.51382,-1.0932,5.6116,0.025449,1.7316,C2
0.69153,5.0194,0.16211,-4.618,1.7036,1.6639,6.0948,C2
-0.62074,3.9665,-0.78639,-2.1485,3.123,-1.4555,-2.8146,C2
4.166,5.3095,-4.3165,-2.274,0.22001,0.28013,3.0864,C2
2.2583,2.523,1.3658,2.0789,1.889,2.5177,4.7409,C2
3.499,1.043,0.066374,1.383,4.1548,-0.3895,0.58667,C2
0.92241,5.6872,-0.078388,-1.651,0.51672,3.7378,-4.2749,C2
-0.24711,6.3046,-0.21721,9.6051,1.2156,1.0097,-1.5448,C2
1.5824,4.4978,-1.2041,5.4425,2.8648,-1.8006,-2.2067,C2
0.85689,4.9553,-1.1441,-0.78926,-0.20722,-0.57883,0.27184,C2
0.06549,1.1569,0.18521,-2.7855,-0.084832,-0.57919,-3.4102,C2
2.8369,4.9915,1.3838,-0.081447,-0.093025,-1.6658,-1.2913,C2
2.6667,-1.0545,0.86309,0.21511,-0.39533,2.7003,-3.8696,C2
1.1853,1.2819,-2.4676,3.9476,0.97001,0.005529,-5.343,C2
0.80882,4.6731,-0.56469,-1.7414,0.40863,-0.78157,-3.2854,C2
0.53658,6.3358,-2.5483,3.5848,0.6626,-0.36696,0.80451,C2
2.0705,3.6456,-0.51255,6.338,0.29173,-1.6105,5.8522,C2
0.3001,5.5108,0.24966,2.4586,1.1923,1.1554,5.7649,C2
5.3315,0.66994,-0.51129,11.553,5.7267,-0.58993,-0.76754,C2
1.0899,3.9813,-1.1577,-1.7979,2.9523,0.50321,14.759,C2
3.5676,3.339,0.003408,-3.7272,2.6543,3.491,-1.3549,C2
-0.38714,3.4413,-0.77505,8.2177,0.806,-0.97083,0.487,C2
2.6044,3.6745,-0.78327,1.0666,3.4594,-1.4003,-2.7984,C2
1.9947,3.7346,-3.1498,-0.34903,-0.64464,0.55624,-4.3456,C2
2.0168,2.9886,-2.4063,-2.5027,0.9508,-2.4632,0.62709,C2
2.7785,5.4227,-1.352,4.115,0.87539,-0.49761,4.1748,C2
2.3347,5.2721,-1.1906,-5.2709,6.0603,-1.5382,-4.6688,C2
4.267,6.6682,0.024646,-3.9852,5.453,0.70854,5.0809,C2
0.98429,2.7033,2.8179,-1.1373,0.13084,-0.31391,-0.39539,C2
2.4223,4.9218,-1.1913,-4.7755,0.8851,-0.72542,5.4565,C2
2.2246,3.5829,3.1539,-5.7724,1.1345,-0.85816,0.24816,C2
0.89399,3.248,0.55811,2.8962,2.5969,2.0431,-3.658,C2
6.5511,4.9719,0.89073,-3.6247,5.4304,-1.7246,-2.5062,C2
2.835,3.4422,1.9153,-4.6649,4.4615,-0.41774,0.61708,C2
5.2603,4.7906,-0.27591,0.7899,4.1786,-0.73868,-1.4614,C2
1.6388,6.646,0.21656,-1.2447,2.3544,2.2567,-5.5682,C2
0.76658,4.469,2.1409,-0.15784,1.244,-1.4777,-1.2228,C2
1.3461,5.1025,2.5459,-0.35881,2.7677,-0.55629,-3.8939,C2
3.1621,2.9142,0.87996,0.67447,1.1853,-0.46004,0.76771,C2
2.0114,4.4389,1.1912,-2.3244,6.0056,1.1051,0.16529,C2
0.98177,4.1138,0.80841,-3.8449,2.0483,-0.19045,1.7932,C2
0.73021,4.7133,1.8028,0.90382,5.5822,2.0442,5.3896,C2
1.609,2.4718,2.1381,-3.7499,0.58507,-0.84479,-5.3526,C2
1.2724,6.0951,-1.9596,-2.6153,1.45,-1.2509,-0.43574,C2
2.0001,2.739,-0.41295,-1.5477,6.0031,-2.4129,-1.3326,C2
3.3579,1.7675,0.56143,-2.7158,3.4638,-1.7505,-4.2317,C2
1.5554,4.6991,-0.44708,4.68,2.9705,1.3288,-3.506,C2
0.46602,2.9656,0.77229,-0.52844,2.2621,1.0051,-3.468,C2
3.7849,4.5619,-3.1174,1.3721,1.5262,0.48673,5.1616,C2
-1.0091,8.088,0.76332,2.8097,4.6312,-1.7399,-2.089,C2
2.7321,3.1124,0.77458,0.31303,1.52,0.30474,1.8545,C2
0.19937,5.6068,-0.61272,2.8778,5.7761,3.6509,-4.0705,C2
4.8708,6.4186,0.26977,2.3429,1.499,0.85018,-1.6089,C2
3.8426,3.8509,0.68609,-2.3584,4.9593,0.092213,-4.731,C2
2.8319,5.1732,2.0831,-1.0368,1.3414,-0.17946,-3.4762,C2
-0.10507,2.5391,-2.6319,-1.3572,2.6118,3.9699,-1.5558,C2
3.767,4.8909,-3.9218,0.81154,-0.33225,0.13354,10.143,C2
1.3067,2.3476,0.12668,2.9476,1.7227,-0.11793,-4.3304,C2
1.2876,7.8936,1.7185,2.1146,1.7137,-2.513,0.27286,C2
3.7236,2.5512,5.3497,-3.58,1.9302,-2.2913,-4.5183,C2
0.53665,5.2986,-1.834,-5.2598,3.1403,-1.5298,-1.9791,C2
1.8438,1.5231,0.99971,-2.7275,-0.00507,1.3736,0.050534,C2
1.1534,3.9472,-0.37016,-1.3989,3.1587,7.1086,0.81202,C2
3.0884,0.62086,-0.42907,3.2349,0.40436,-2.8238,3.9923,C2
-2.3946,4.8416,1.216,-3.7438,5.3463,3.3328,2.6193,C2
1.4314,4.7543,0.84407,-2.4976,0.68906,0.8331,4.3456,C2
2.4275,3.5474,2.6046,2.3854,5.1369,-0.016336,7.4478,C2
0.057526,4.2491,-0.56595,-2.2289,1.2254,-0.87838,-1.8016,C2
-1.2273,4.4801,0.68278,4.1945,2.2756,-1.551,-3.3451,C2
